id;nazwa;info_zab;cena
"41181";"Oki C712 toner 46507615 cyan";"ZB";"0.0"
"41182";"Oki C712 toner 46507616 black";"ZB";"0.0"
"39716";"Oki C801/810/8600 drum black OPC";"0.0";"0.0"
"39708";"Oki C801/810/8600 drum cyan OPC";"0.0";"0.0"
"39719";"Oki C801/810/8600 drum magenta OPC";"0.0";"0.0"
"39761";"Oki C801/810/8600 drum yellow OPC";"0.0";"0.0"
"39662";"Oki C801/810/8600 toner  black";"0.0";"0.0"
"39683";"Oki C801/810/8600 toner  cyan";"0.0";"0.0"
"47769";"Oki C801/810/8600 toner  magenta";"0.0";"0.0"
"39691";"Oki C801/810/8600 toner yellow";"0.0";"0.0"
"39928";"Oki C822 toner   CMYK start";"ZB";"0.0"
"39626";"Oki C822 toner 44844613 yellow";"0.0";"0.0"
"39619";"Oki C822 toner 44844614 magenta";"0.0";"0.0"
"39615";"Oki C822 toner 44844615 cyan";"0.0";"0.0"
"39847";"Oki C822 toner 44844616 black";"0.0";"0.0"
"39634";"Oki C822/831 drum 44844405 yellow OPC";"0.0";"0.0"
"39631";"Oki C822/831 drum 44844406 magenta OPC";"0.0";"0.0"
"39628";"Oki C822/831 drum 44844407 cyan OPC";"0.0";"0.0"
"39848";"Oki C822/831 drum 44844408 black OPC";"0.0";"0.0"
"40500";"Oki C823 drum 46438001 yellow OPC";"0.0";"0.0"
"40499";"Oki C823 drum 46438002 magenta OPC";"0.0";"0.0"
"40498";"Oki C823 drum 46438003 cyan OPC";"0.0";"0.0"
"47575";"Oki C823 drum 46438004 black OPC";"0.0";"0.0"
"40505";"Oki C823 toner  CMYK start";"ZB";"0.0"
"40504";"Oki C823 toner 46471101, 46443101 yellow";"0.0";"0.0"
"40503";"Oki C823 toner 46471102, 46443102 magent";"0.0";"0.0"
"40502";"Oki C823 toner 46471103, 46443103 cyan";"0.0";"0.0"
"40501";"Oki C823 toner 46471104, 46443104 black";"0.0";"0.0"
"51009";"Oki C824/834/844 drum 46857505 yellow OPC";"0.0";"0.0"
